Answer.INTERFACE,Answer.MECHANISM,Answer.question0,Answer.question1,Answer.question2,Answer.question3,Answer.question4,Answer.question5,Answer.question6,Answer.question7,Answer.question8,Answer.question9,Answer.question10,Answer.question11,Answer.question12,Answer.question13,Answer.question14,Answer.question15,Answer.trueAnswer0,Answer.trueAnswer1,Answer.trueAnswer2,Answer.trueAnswer3,Answer.trueAnswer4,Answer.trueAnswer5,Answer.trueAnswer6,Answer.trueAnswer7,Answer.trueAnswer8,Answer.trueAnswer9,Answer.trueAnswer10,Answer.trueAnswer11,Answer.trueAnswer12,Answer.trueAnswer13,Answer.trueAnswer14,Answer.trueAnswer15,Answer.answer0,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer5,Answer.answer6,Answer.answer7,Answer.answer8,Answer.answer9,Answer.answer10,Answer.answer11,Answer.answer12,Answer.answer13,Answer.answer14,Answer.answer15,Answer.comments
single-noskip,additive,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,Leopard,Jaguar,Tiger,Cheetah,Lion(ess),Jaguar,Puma,Cheetah,Leopard,Tiger,Jaguar,Puma,Tiger,Puma,Cheetah,Lion(ess),Leopard,Puma,Jaguar,Cheetah,Lion(ess),Tiger,Puma,Cheetah,Leopard,Tiger,Tiger,Puma,Tiger,Lion(ess),Puma,Lion(ess),
single-skip,multiplicative,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/2hn2Eu8.jpg,Tiger,Lion(ess),Jaguar,Leopard,Lion(ess),Cheetah,Tiger,Puma,Jaguar,Puma,Cheetah,Puma,Leopard,Jaguar,Tiger,Cheetah,Tiger,Lion(ess),Jaguar,Leopard,Lion(ess),Cheetah,Tiger,Puma,Jaguar,Puma,Cheetah,Puma,Leopard,Jaguar,Tiger,Cheetah,Nice task.
subset,multiplicative,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/pH8OohI.jpg,Tiger,Cheetah,Puma,Leopard,Cheetah,Jaguar,Cheetah,Tiger,Puma,Lion(ess),Jaguar,Lion(ess),Leopard,Tiger,Jaguar,Puma,Tiger,Jaguar|Cheetah|Leopard|Puma,Jaguar|Puma|Lion(ess),Jaguar|Cheetah|Leopard,Jaguar|Cheetah,Cheetah|Leopard|Tiger,Leopard|Puma,Tiger,Leopard|Puma,Jaguar|Leopard|Tiger,Jaguar|Cheetah|Tiger,Lion(ess),Jaguar|Cheetah|Leopard,Tiger,Jaguar|Cheetah,Jaguar|Leopard|Puma,
subset,multiplicative,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,Jaguar,Puma,Jaguar,Tiger,Jaguar,Tiger,Cheetah,Cheetah,Lion(ess),Lion(ess),Puma,Leopard,Puma,Cheetah,Leopard,Tiger,Leopard,Puma,Leopard|Jaguar,Tiger,Leopard,Tiger,Cheetah,Cheetah,Lion(ess),Lion(ess),Puma,Leopard|Jaguar,Puma,Cheetah,Jaguar,Tiger,
subset,multiplicative,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Jaguar,Jaguar,Tiger,Puma,Lion(ess),Puma,Lion(ess),Jaguar,Cheetah,Cheetah,Leopard,Tiger,Leopard,Tiger,Puma,Cheetah|Jaguar|Leopard,Cheetah|Jaguar|Leopard,Cheetah|Jaguar|Leopard,Tiger,Lion(ess)|Puma,Lion(ess),Lion(ess)|Puma,Lion(ess),Cheetah|Jaguar|Leopard,Cheetah|Jaguar|Leopard,Cheetah|Jaguar|Leopard,Jaguar|Leopard,Tiger,Cheetah|Jaguar|Leopard,Tiger,Lion(ess)|Puma,
subset,multiplicative,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/Euvz93H.jpg,Tiger,Puma,Tiger,Leopard,Cheetah,Puma,Leopard,Lion(ess),Puma,Jaguar,Lion(ess),Cheetah,Tiger,Jaguar,Cheetah,Jaguar,Tiger,Lion(ess)|Puma,Tiger,Leopard|Cheetah|Jaguar,Cheetah,Lion(ess)|Puma,Leopard|Cheetah|Jaguar,Lion(ess)|Puma,Lion(ess)|Puma,Leopard|Cheetah|Jaguar|Tiger,Lion(ess),Leopard|Cheetah|Jaguar,Tiger,Leopard|Cheetah|Jaguar,Leopard|Cheetah|Jaguar,Leopard|Cheetah|Jaguar,none
subset,none,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/O8O3CgP.jpg,Puma,Cheetah,Leopard,Lion(ess),Cheetah,Jaguar,Lion(ess),Cheetah,Puma,Jaguar,Jaguar,Leopard,Tiger,Tiger,Tiger,Puma,Puma,Cheetah,Leopard,Lion(ess),Cheetah,Cheetah|Leopard,Lion(ess),Cheetah|Leopard,Puma,Cheetah|Leopard,Cheetah|Leopard,Cheetah|Leopard,Tiger,Tiger,Tiger,Puma,Great study!
subset,none,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/zmJvsAn.jpg,Jaguar,Lion(ess),Puma,Cheetah,Lion(ess),Cheetah,Leopard,Jaguar,Tiger,Puma,Tiger,Puma,Cheetah,Jaguar,Tiger,Leopard,Leopard|Jaguar|Cheetah,Lion(ess)|Puma|Tiger,Lion(ess)|Puma|Tiger,Leopard|Jaguar|Cheetah,Lion(ess)|Puma,Cheetah|Puma|Tiger,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Lion(ess)|Cheetah|Puma,Lion(ess)|Puma,Leopard|Jaguar|Cheetah,Lion(ess)|Puma,Leopard|Jaguar|Cheetah,Leopard|Jaguar|Cheetah,Leopard|Cheetah|Puma,Leopard|Jaguar|Cheetah,
subset,none,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Puma,Jaguar,Tiger,Leopard,Puma,Lion(ess),Jaguar,Cheetah,Cheetah,Leopard,Jaguar,Tiger,Tiger,Lion(ess),Puma,Cheetah,Puma,Leopard,Tiger,Leopard,Puma,Lion(ess),Leopard,Cheetah,Cheetah,Leopard,Leopard,Tiger,Tiger,Lion(ess),Puma,
single-noskip,additive,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/2hn2Eu8.jpg,Jaguar,Puma,Lion(ess),Cheetah,Puma,Tiger,Jaguar,Puma,Leopard,Lion(ess),Tiger,Jaguar,Cheetah,Leopard,Tiger,Cheetah,Leopard,Puma,Lion(ess),Cheetah,Puma,Tiger,Leopard,Puma,Leopard,Lion(ess),Tiger,Leopard,Cheetah,Jaguar,Tiger,Cheetah,n/a
subset,none,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Puma,Jaguar,Leopard,Lion(ess),Tiger,Puma,Jaguar,Jaguar,Leopard,Tiger,Tiger,Cheetah,Lion(ess),Cheetah,Puma,Cheetah,Puma,Leopard|Jaguar,Leopard|Jaguar,Lion(ess),Tiger,Puma,Leopard|Jaguar,Leopard|Jaguar,Leopard|Jaguar,Tiger,Tiger,Cheetah,Lion(ess),Cheetah,Puma,
single-noskip,additive,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/cz4D4eX.jpg,Jaguar,Lion(ess),Lion(ess),Tiger,Jaguar,Puma,Cheetah,Tiger,Leopard,Tiger,Puma,Puma,Cheetah,Leopard,Cheetah,Jaguar,Leopard,Lion(ess),Lion(ess),Tiger,Jaguar,Puma,Cheetah,Tiger,Leopard,Tiger,Puma,Puma,Cheetah,Leopard,Cheetah,Jaguar,The difference between the leopards and jaguars were the hardest especially in the pictures where the cat was further away and it was hard to see their spots.
subset,multiplicative,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,Puma,Puma,Puma,Leopard,Tiger,Leopard,Tiger,Lion(ess),Jaguar,Cheetah,Tiger,Jaguar,Cheetah,Lion(ess),Jaguar,Cheetah,Tiger|Cheetah|Jaguar|Leopard,Tiger|Cheetah|Jaguar|Leopard,Tiger|Cheetah|Jaguar|Leopard,Cheetah|Jaguar|Leopard,Tiger|Cheetah|Jaguar|Leopard,Tiger|Cheetah|Jaguar,Tiger|Cheetah|Leopard,Jaguar|Lion(ess)|Puma,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Leopard,Tiger|Cheetah|Jaguar|Leopard,Tiger|Cheetah|Jaguar|Leopard,Tiger|Cheetah|Leopard,
single-skip,multiplicative,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/b82bC1q.jpg,Leopard,Jaguar,Lion(ess),Jaguar,Tiger,Tiger,Puma,Cheetah,Cheetah,Jaguar,Tiger,Puma,Puma,Leopard,Lion(ess),Cheetah,Cheetah,Leopard,Lion(ess),Tiger,Jaguar,Tiger,Puma,Cheetah,Cheetah,Tiger,Skip,Puma,Puma,Skip,Lion(ess),Cheetah,No the study is perfect.
subset,multiplicative,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/pH8OohI.jpg,Cheetah,Cheetah,Jaguar,Jaguar,Tiger,Jaguar,Lion(ess),Leopard,Puma,Puma,Tiger,Cheetah,Tiger,Leopard,Lion(ess),Puma,Cheetah,Leopard|Cheetah,Jaguar,Leopard|Jaguar,Tiger,Leopard|Jaguar,Lion(ess),Leopard,Puma,Puma|Lion(ess),Tiger,Cheetah,Tiger,Leopard|Jaguar,Lion(ess),Puma,This was Excellent. Awaiting for some good bonus too!
subset,none,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/vLIzY1T.jpg,Puma,Puma,Tiger,Cheetah,Cheetah,Puma,Tiger,Tiger,Jaguar,Lion(ess),Leopard,Jaguar,Leopard,Lion(ess),Cheetah,Jaguar,Lion(ess)|Puma,Lion(ess)|Puma,Tiger,Cheetah,Cheetah,Leopard|Lion(ess)|Puma,Tiger,Tiger,Jaguar|Cheetah|Leopard,Lion(ess),Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Lion(ess)|Puma,Jaguar|Cheetah|Leopard,Jaguar|Cheetah,
subset,multiplicative,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/pH8OohI.jpg,Lion(ess),Puma,Jaguar,Tiger,Leopard,Lion(ess),Jaguar,Tiger,Cheetah,Cheetah,Cheetah,Leopard,Puma,Tiger,Jaguar,Puma,Lion(ess),Puma,Jaguar|Cheetah|Leopard,Tiger,Jaguar|Leopard,Lion(ess),Jaguar|Leopard,Tiger,Cheetah,Cheetah,Cheetah|Leopard,Jaguar|Leopard,Puma,Tiger,Jaguar|Leopard,Puma,
single-skip,multiplicative,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/KE8QemE.jpg,Jaguar,Leopard,Tiger,Lion(ess),Cheetah,Cheetah,Jaguar,Leopard,Jaguar,Cheetah,Lion(ess),Tiger,Puma,Puma,Puma,Tiger,Jaguar,Jaguar,Tiger,Lion(ess),Cheetah,Cheetah,Jaguar,Puma,Leopard,Cheetah,Tiger,Tiger,Skip,Skip,Skip,Tiger,
subset,none,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/ElAhMn9.jpg,Puma,Cheetah,Cheetah,Tiger,Cheetah,Jaguar,Tiger,Jaguar,Puma,Puma,Leopard,Leopard,Lion(ess),Jaguar,Lion(ess),Tiger,Puma,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Tiger,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Tiger,Jaguar|Cheetah|Leopard,Puma,Puma,Jaguar|Cheetah|Leopard,Jaguar|Cheetah|Leopard,Lion(ess),Jaguar|Cheetah|Leopard,Lion(ess),Tiger,Great Survey
single-noskip,additive,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/Euvz93H.jpg,Cheetah,Puma,Cheetah,Leopard,Leopard,Lion(ess),Puma,Cheetah,Tiger,Puma,Lion(ess),Jaguar,Jaguar,Tiger,Tiger,Jaguar,Cheetah,Jaguar,Cheetah,Leopard,Leopard,Lion(ess),Puma,Cheetah,Tiger,Puma,Lion(ess),Leopard,Jaguar,Tiger,Tiger,Jaguar,
single-noskip,additive,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/wDcGjzP.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/jmWme5a.jpg,Puma,Tiger,Puma,Leopard,Jaguar,Cheetah,Lion(ess),Puma,Leopard,Jaguar,Tiger,Jaguar,Tiger,Cheetah,Cheetah,Lion(ess),Puma,Tiger,Puma,Leopard,Jaguar,Cheetah,Lion(ess),Puma,Leopard,Jaguar,Tiger,Jaguar,Tiger,Cheetah,Cheetah,Lion(ess),Hope I'm correct.
single-skip,multiplicative,http://i.imgur.com/cz4D4eX.jpg,http://i.imgur.com/20ac1mX.jpg,http://i.imgur.com/c1Bqo0z.jpg?1,http://i.imgur.com/UFLgizH.jpg,http://i.imgur.com/jmWme5a.jpg,http://i.imgur.com/vLIzY1T.jpg,http://i.imgur.com/ElAhMn9.jpg,http://i.imgur.com/b82bC1q.jpg,http://i.imgur.com/Euvz93H.jpg,http://i.imgur.com/O8O3CgP.jpg,http://i.imgur.com/pH8OohI.jpg,http://i.imgur.com/zmJvsAn.jpg,http://i.imgur.com/2hn2Eu8.jpg,http://i.imgur.com/KE8QemE.jpg,http://i.imgur.com/4Vs97dZ.jpg,http://i.imgur.com/wDcGjzP.jpg,Jaguar,Cheetah,Leopard,Puma,Lion(ess),Jaguar,Tiger,Cheetah,Jaguar,Puma,Puma,Leopard,Cheetah,Tiger,Lion(ess),Tiger,Jaguar,Cheetah,Leopard,Puma,Lion(ess),Leopard,Tiger,Cheetah,Jaguar,Puma,Puma,Leopard,Cheetah,Tiger,Lion(ess),Tiger,
